ReturnID,SalesID,ProductID,RegionID,DepartmentID,ReturnDate,ReturnReason
1879,176537,127,6,4,2024-03-25 06:00:00,Damaged
1880,114590,54,7,5,2022-06-23 23:15:00,Wrong Item
1881,194858,127,4,5,2024-09-19 02:15:00,Customer Changed Mind
1882,101812,133,1,3,2022-01-20 20:45:00,Damaged
1883,120278,38,2,4,2022-08-22 05:15:00,Wrong Item
1884,127075,22,5,5,2022-10-23 00:30:00,Wrong Item
1885,193007,105,8,2,2024-09-24 19:30:00,Customer Changed Mind
1886,100112,98,8,1,2022-01-10 03:45:00,Damaged
1887,103996,28,3,3,2022-03-04 14:45:00,Customer Changed Mind
1888,164413,140,7,4,2023-11-20 23:00:00,Wrong Item
1889,169975,161,6,6,2024-01-07 21:30:00,Customer Changed Mind
1890,129619,21,1,6,2022-11-18 12:30:00,Damaged
1891,129002,143,5,4,2022-11-13 02:15:00,Defective
1892,128497,160,7,4,2022-11-20 20:00:00,Defective
1893,115625,61,5,5,2022-06-29 18:00:00,Defective
1894,144680,158,5,1,2023-04-20 09:45:00,Damaged
1895,174769,82,5,1,2024-03-10 20:00:00,Customer Changed Mind
1896,162143,86,2,4,2023-10-31 07:30:00,Customer Changed Mind
1897,194436,172,5,2,2024-09-14 16:45:00,Wrong Item
1898,124316,28,4,4,2022-09-28 06:45:00,Customer Changed Mind
1899,180389,160,2,5,2024-05-12 09:00:00,Defective
1900,157016,100,6,3,2023-08-20 21:45:00,Wrong Item
1901,188924,132,1,5,2024-07-23 06:45:00,Customer Changed Mind
1902,100850,7,8,5,2022-01-31 20:15:00,Damaged
1903,126245,123,6,1,2022-10-18 09:00:00,Defective
1904,166894,181,4,3,2023-12-15 19:15:00,Wrong Item
1905,169925,164,6,4,2024-01-12 09:00:00,Defective
1906,119075,63,6,4,2022-08-06 16:30:00,Customer Changed Mind
1907,171944,169,1,4,2024-02-09 09:45:00,Wrong Item
1908,144443,130,3,5,2023-04-27 22:30:00,Defective
1909,100054,139,6,6,2022-01-14 13:15:00,Damaged
1910,195703,170,8,3,2024-10-05 21:30:00,Customer Changed Mind
1911,172966,81,4,5,2024-02-19 01:15:00,Damaged
1912,154485,193,8,5,2023-08-16 13:00:00,Damaged
1913,151456,28,1,6,2023-07-08 23:45:00,Defective
1914,148009,111,1,3,2023-06-06 02:00:00,Customer Changed Mind
1915,195014,130,5,5,2024-10-12 17:15:00,Wrong Item
1916,159007,35,5,3,2023-09-28 15:30:00,Customer Changed Mind
1917,115278,171,4,4,2022-07-06 03:15:00,Damaged
1918,163996,40,6,4,2023-11-05 14:45:00,Defective
1919,124222,165,3,6,2022-09-17 07:15:00,Defective
1920,107541,62,6,5,2022-03-25 13:00:00,Defective
1921,187093,109,1,6,2024-07-14 05:00:00,Wrong Item
1922,112508,101,3,6,2022-05-25 06:45:00,Wrong Item
1923,152970,174,7,3,2023-07-11 18:15:00,Wrong Item
1924,152813,92,5,1,2023-07-09 03:00:00,Damaged
1925,150125,128,7,3,2023-07-06 03:00:00,Wrong Item
1926,128591,88,3,3,2022-10-26 19:30:00,Wrong Item
1927,187030,114,7,3,2024-06-26 13:15:00,Wrong Item
1928,157128,144,6,5,2023-08-24 01:45:00,Damaged
1929,167870,9,8,5,2023-12-13 23:15:00,Customer Changed Mind
1930,151521,150,4,4,2023-06-27 16:00:00,Customer Changed Mind
1931,189484,190,8,4,2024-08-15 02:45:00,Customer Changed Mind
1932,180808,84,8,5,2024-04-23 17:45:00,Damaged
1933,111145,70,2,3,2022-05-20 02:00:00,Wrong Item
1934,194075,101,3,6,2024-09-30 22:30:00,Damaged
1935,191202,34,6,3,2024-09-03 00:15:00,Damaged
1936,120733,94,4,5,2022-08-10 23:00:00,Customer Changed Mind
1937,118679,147,5,6,2022-08-03 13:30:00,Damaged
1938,199864,130,3,2,2024-11-22 05:45:00,Wrong Item
1939,125898,146,4,4,2022-10-05 18:15:00,Defective
1940,173394,105,8,5,2024-02-28 12:15:00,Damaged
1941,110728,65,7,6,2022-05-09 17:45:00,Wrong Item
1942,142442,115,4,2,2023-04-11 02:15:00,Customer Changed Mind
1943,125907,152,8,1,2022-09-30 20:30:00,Wrong Item
1944,191425,91,1,6,2024-08-18 08:00:00,Wrong Item
1945,197863,61,2,4,2024-10-27 09:30:00,Customer Changed Mind
1946,191094,72,6,1,2024-08-19 21:15:00,Damaged
1947,110318,125,7,5,2022-05-06 11:15:00,Customer Changed Mind
1948,142807,108,6,3,2023-03-27 21:30:00,Customer Changed Mind
1949,143879,153,8,3,2023-04-21 01:30:00,Wrong Item
1950,142918,8,1,6,2023-04-16 01:15:00,Customer Changed Mind
1951,144025,77,3,4,2023-04-27 14:00:00,Damaged
1952,178623,96,1,5,2024-04-20 23:30:00,Defective
1953,144976,81,6,2,2023-05-03 11:45:00,Defective
1954,191505,186,8,5,2024-09-02 04:00:00,Defective
1955,194171,18,2,6,2024-09-08 22:30:00,Wrong Item
1956,180552,12,6,2,2024-05-10 01:45:00,Customer Changed Mind
1957,138297,14,1,1,2023-02-21 22:00:00,Defective
1958,184051,40,3,5,2024-06-15 12:30:00,Defective
1959,165240,7,7,1,2023-12-01 13:45:00,Damaged
1960,114236,133,3,5,2022-06-01 06:45:00,Damaged
1961,198249,156,3,2,2024-10-24 10:00:00,Customer Changed Mind
1962,135814,46,8,6,2023-01-28 01:15:00,Defective
1963,136514,151,5,5,2023-02-09 08:15:00,Wrong Item
1964,117849,109,3,5,2022-07-25 22:00:00,Damaged
1965,155810,127,3,1,2023-08-19 08:15:00,Wrong Item
1966,136975,20,7,3,2023-01-27 03:30:00,Wrong Item
1967,126126,117,2,2,2022-10-21 03:15:00,Defective
1968,188418,194,3,4,2024-08-04 00:15:00,Customer Changed Mind
1969,182465,91,2,3,2024-05-30 00:00:00,Customer Changed Mind
1970,137208,15,7,6,2023-01-25 13:45:00,Customer Changed Mind
1971,185730,132,4,5,2024-07-06 00:15:00,Damaged
1972,130885,163,2,6,2022-12-06 17:00:00,Damaged
1973,146658,43,6,1,2023-05-06 00:15:00,Damaged
1974,117169,199,4,5,2022-07-18 20:00:00,Defective
1975,131783,9,5,1,2022-12-06 01:30:00,Defective
1976,157304,198,3,3,2023-08-27 21:45:00,Customer Changed Mind
1977,106188,96,6,5,2022-03-13 10:45:00,Customer Changed Mind
1978,152523,161,2,5,2023-07-27 02:30:00,Defective
1979,184250,95,7,6,2024-06-24 14:15:00,Customer Changed Mind
1980,105625,94,7,3,2022-03-11 14:00:00,Damaged
1981,134431,152,7,6,2023-01-22 15:30:00,Customer Changed Mind
1982,100600,90,2,6,2022-01-30 05:45:00,Wrong Item
1983,124375,127,5,1,2022-09-25 21:30:00,Customer Changed Mind
1984,152697,80,3,2,2023-07-05 22:00:00,Damaged
1985,121296,61,2,2,2022-09-02 19:45:00,Customer Changed Mind
1986,124843,22,3,3,2022-09-17 18:30:00,Customer Changed Mind
1987,103315,4,4,5,2022-03-02 12:30:00,Damaged
1988,170739,102,7,6,2024-01-17 20:30:00,Wrong Item
1989,148895,7,8,1,2023-06-02 07:30:00,Defective
1990,155730,55,2,2,2023-08-12 12:15:00,Wrong Item
1991,148038,125,4,4,2023-05-19 09:15:00,Damaged
1992,140709,105,5,1,2023-03-09 01:00:00,Wrong Item
1993,174613,192,8,2,2024-03-01 05:00:00,Wrong Item
1994,166377,176,7,3,2023-12-19 10:00:00,Defective
1995,191298,181,5,5,2024-08-12 00:15:00,Damaged
1996,140084,4,7,3,2023-03-17 12:45:00,Damaged
1997,134136,21,4,1,2022-12-26 13:45:00,Defective
1998,134610,146,6,2,2023-01-02 12:15:00,Damaged
1999,138882,63,5,4,2023-02-16 00:15:00,Defective
2000,122149,53,7,5,2022-09-02 17:00:00,Customer Changed Mind
2001,132731,145,5,3,2022-12-12 22:30:00,Wrong Item
2002,162543,75,1,2,2023-11-02 11:30:00,Damaged
2003,194353,160,8,5,2024-09-21 20:00:00,Customer Changed Mind
2004,189616,79,1,3,2024-07-26 11:45:00,Customer Changed Mind
2005,108828,189,1,6,2022-04-17 22:45:00,Damaged
2006,136116,32,8,2,2023-02-09 04:45:00,Customer Changed Mind
2007,115036,146,5,2,2022-06-10 14:45:00,Defective
2008,182936,186,2,1,2024-05-31 21:45:00,Customer Changed Mind
2009,194969,160,8,2,2024-10-13 06:00:00,Customer Changed Mind
2010,142068,121,6,2,2023-03-30 04:45:00,Customer Changed Mind
2011,122677,80,5,2,2022-09-11 05:00:00,Customer Changed Mind
2012,143696,151,6,6,2023-04-29 03:45:00,Customer Changed Mind
2013,127654,93,1,2,2022-11-06 01:15:00,Wrong Item
2014,142244,86,3,5,2023-04-13 00:45:00,Wrong Item
2015,103314,172,1,6,2022-02-14 12:15:00,Damaged
2016,144010,90,3,1,2023-04-10 10:15:00,Damaged
2017,170213,64,3,2,2024-01-26 09:00:00,Customer Changed Mind
2018,169703,101,2,1,2024-01-22 01:30:00,Customer Changed Mind
2019,171925,73,6,3,2024-01-23 05:00:00,Wrong Item
2020,196146,142,5,1,2024-09-30 12:15:00,Customer Changed Mind
2021,126038,64,1,4,2022-10-14 05:15:00,Wrong Item
2022,182048,59,5,6,2024-05-08 15:45:00,Wrong Item
2023,109776,57,6,6,2022-04-27 19:45:00,Wrong Item
2024,193057,95,8,6,2024-09-19 08:00:00,Damaged
2025,149779,93,2,1,2023-06-28 12:30:00,Customer Changed Mind
2026,115273,61,5,4,2022-06-23 02:00:00,Damaged
2027,148174,154,3,1,2023-05-24 19:15:00,Damaged
2028,131620,180,5,5,2022-11-28 08:45:00,Defective
2029,170419,17,2,2,2024-01-24 12:30:00,Wrong Item
2030,151113,90,8,4,2023-07-03 10:00:00,Wrong Item
2031,160174,119,5,4,2023-10-04 19:15:00,Customer Changed Mind
2032,135222,3,5,1,2023-01-26 21:15:00,Damaged
2033,142741,19,2,2,2023-04-06 05:00:00,Defective
2034,179002,57,4,5,2024-04-21 22:15:00,Customer Changed Mind
2035,171452,1,2,3,2024-01-17 06:45:00,Defective
2036,148342,197,2,4,2023-05-29 13:15:00,Customer Changed Mind
2037,154698,100,8,4,2023-08-07 18:15:00,Defective
2038,138548,118,6,2,2023-02-28 12:45:00,Damaged
2039,109868,101,7,1,2022-05-07 18:45:00,Customer Changed Mind
2040,162739,161,1,5,2023-10-19 12:30:00,Defective
2041,118059,117,5,3,2022-07-11 02:30:00,Customer Changed Mind
2042,140659,107,6,2,2023-03-03 12:30:00,Wrong Item
2043,162860,62,1,4,2023-11-13 18:45:00,Defective
2044,147134,146,8,1,2023-06-01 23:15:00,Defective
2045,109318,185,2,2,2022-04-13 01:15:00,Damaged
2046,128229,122,3,5,2022-11-19 01:00:00,Defective
2047,146347,120,1,2,2023-05-10 18:30:00,Customer Changed Mind
2048,172101,74,6,2,2024-01-30 01:00:00,Customer Changed Mind
2049,169581,94,5,3,2024-01-13 19:00:00,Defective
2050,172287,77,8,5,2024-01-28 23:30:00,Wrong Item
2051,118602,90,5,2,2022-07-15 18:15:00,Damaged
2052,158002,133,2,4,2023-09-13 04:15:00,Customer Changed Mind
2053,144343,78,1,4,2023-04-13 21:30:00,Damaged
2054,112344,131,3,3,2022-05-22 13:45:00,Defective
2055,156109,27,5,2,2023-08-25 11:00:00,Wrong Item
2056,104629,60,4,6,2022-02-24 05:00:00,Defective
2057,150686,133,6,3,2023-06-15 23:15:00,Damaged
2058,191519,164,5,6,2024-08-22 07:30:00,Damaged
2059,106707,58,1,5,2022-03-14 20:30:00,Defective
2060,138250,196,7,3,2023-02-10 10:15:00,Defective
2061,136381,110,6,6,2023-01-20 23:00:00,Customer Changed Mind
2062,148585,7,5,4,2023-06-04 02:00:00,Damaged
2063,158666,92,7,1,2023-09-09 02:15:00,Wrong Item
2064,133026,104,4,5,2022-12-17 00:15:00,Damaged
2065,161804,150,3,6,2023-10-21 18:45:00,Wrong Item
2066,116634,3,6,1,2022-07-07 06:15:00,Defective
2067,149864,141,7,6,2023-06-13 09:45:00,Wrong Item
2068,157254,125,3,4,2023-08-21 09:15:00,Wrong Item
2069,183867,56,1,2,2024-05-30 14:30:00,Defective
2070,160785,200,1,5,2023-09-28 04:00:00,Defective
2071,110079,51,6,5,2022-04-16 23:30:00,Defective
2072,135133,140,5,2,2023-01-03 23:00:00,Damaged
2073,177608,187,6,6,2024-04-16 09:45:00,Customer Changed Mind
2074,174516,177,7,3,2024-03-10 04:45:00,Wrong Item
2075,186719,95,8,4,2024-07-15 07:30:00,Defective
2076,182092,110,1,5,2024-05-10 02:45:00,Defective
2077,196703,64,8,6,2024-10-17 07:30:00,Damaged
2078,167045,127,2,2,2023-12-20 09:00:00,Defective
2079,149297,178,6,3,2023-06-17 12:00:00,Defective
2080,148889,140,6,3,2023-06-18 06:00:00,Defective
2081,156721,177,5,4,2023-09-03 20:00:00,Defective
2082,106009,196,5,2,2022-03-16 14:00:00,Damaged
2083,151038,125,2,2,2023-07-13 15:15:00,Customer Changed Mind
2084,188742,194,2,1,2024-07-21 09:15:00,Damaged
2085,150832,190,7,1,2023-06-22 11:45:00,Damaged
2086,134232,20,4,5,2023-01-17 13:45:00,Wrong Item
2087,190263,182,4,4,2024-07-31 05:30:00,Defective
2088,171169,118,1,4,2024-02-01 08:00:00,Damaged
2089,137049,75,4,5,2023-01-31 22:00:00,Damaged
2090,140932,131,2,6,2023-03-28 08:45:00,Defective
2091,118308,168,3,5,2022-07-18 16:45:00,Wrong Item
2092,127234,83,3,4,2022-11-03 16:15:00,Customer Changed Mind
2093,191485,157,1,6,2024-08-23 23:00:00,Damaged
2094,124084,65,8,4,2022-10-06 20:45:00,Customer Changed Mind
2095,180457,99,2,5,2024-04-24 02:00:00,Customer Changed Mind
2096,114902,31,2,4,2022-06-24 05:15:00,Customer Changed Mind
2097,185882,136,6,3,2024-06-18 14:15:00,Defective
2098,140575,72,5,5,2023-03-07 15:30:00,Customer Changed Mind
2099,158533,188,7,3,2023-09-12 17:00:00,Customer Changed Mind
2100,150007,195,7,5,2023-06-29 21:30:00,Damaged
2101,168585,165,8,2,2023-12-18 10:00:00,Damaged
2102,176663,163,4,4,2024-04-05 13:30:00,Wrong Item
2103,157236,52,5,5,2023-09-03 04:45:00,Wrong Item
2104,148049,191,5,5,2023-06-13 12:00:00,Damaged
2105,149375,167,5,4,2023-06-19 07:30:00,Defective
2106,141152,75,1,5,2023-04-02 15:45:00,Customer Changed Mind
2107,130199,170,4,5,2022-11-16 13:30:00,Customer Changed Mind
2108,124308,103,1,1,2022-10-01 04:45:00,Damaged
2109,198417,126,3,1,2024-11-18 04:00:00,Defective
2110,161426,123,1,4,2023-10-27 20:15:00,Customer Changed Mind
2111,199740,81,3,1,2024-11-06 22:45:00,Defective
2112,182324,90,8,3,2024-06-03 12:45:00,Customer Changed Mind
2113,189033,78,4,3,2024-08-05 10:00:00,Defective
2114,117759,19,1,6,2022-07-31 23:30:00,Damaged
2115,165648,160,6,3,2023-11-18 19:45:00,Customer Changed Mind
2116,174600,41,1,5,2024-02-21 01:45:00,Damaged
2117,132410,184,2,6,2022-12-10 14:15:00,Defective
2118,156349,145,8,3,2023-08-23 23:00:00,Damaged
2119,192423,148,7,6,2024-08-24 17:30:00,Defective
2120,133840,180,3,3,2023-01-05 11:45:00,Customer Changed Mind
2121,124820,17,4,6,2022-10-05 12:45:00,Wrong Item
2122,102136,186,6,3,2022-02-12 05:45:00,Customer Changed Mind
2123,143358,171,3,6,2023-04-22 15:15:00,Customer Changed Mind
2124,111982,181,1,3,2022-05-22 19:15:00,Defective
2125,161231,121,4,5,2023-10-10 19:30:00,Defective
2126,153005,157,7,3,2023-07-28 03:00:00,Damaged
2127,105512,93,3,2,2022-03-09 09:45:00,Wrong Item
2128,196958,136,5,4,2024-10-26 23:15:00,Damaged
2129,114090,94,5,5,2022-06-12 18:15:00,Defective
2130,160758,165,7,2,2023-10-11 21:15:00,Wrong Item
2131,187610,137,1,1,2024-07-23 14:15:00,Wrong Item
2132,197464,43,1,3,2024-10-18 05:45:00,Defective
2133,107810,26,5,2,2022-04-18 08:15:00,Wrong Item
2134,193486,196,8,2,2024-09-12 19:15:00,Defective
2135,159329,156,8,1,2023-09-14 00:00:00,Damaged
2136,142482,95,8,3,2023-04-14 12:15:00,Damaged
2137,128945,80,5,2,2022-11-13 12:00:00,Customer Changed Mind
2138,167412,52,2,2,2023-12-24 04:45:00,Damaged
2139,147081,86,6,6,2023-05-11 10:00:00,Customer Changed Mind
2140,194847,132,2,1,2024-09-21 23:30:00,Defective
2141,119648,138,5,5,2022-08-13 15:45:00,Customer Changed Mind
2142,116695,35,5,1,2022-06-29 21:30:00,Defective
2143,157536,149,7,5,2023-08-30 07:45:00,Customer Changed Mind
2144,102772,190,7,3,2022-02-22 20:45:00,Wrong Item
2145,129907,36,4,3,2022-11-24 12:30:00,Defective
2146,139368,115,6,3,2023-03-10 01:45:00,Customer Changed Mind
2147,155396,173,1,2,2023-08-13 00:45:00,Defective
2148,176237,128,5,4,2024-03-21 03:00:00,Wrong Item
2149,107633,150,2,3,2022-04-09 12:00:00,Customer Changed Mind
2150,197130,56,4,4,2024-10-22 18:15:00,Wrong Item
2151,136972,11,1,3,2023-01-24 02:45:00,Customer Changed Mind
2152,194656,149,2,3,2024-10-04 23:45:00,Customer Changed Mind
2153,135550,19,8,1,2023-01-30 07:15:00,Customer Changed Mind
2154,132244,11,8,6,2022-12-20 20:45:00,Customer Changed Mind
2155,119652,147,2,4,2022-07-25 16:45:00,Defective
2156,148297,113,7,2,2023-06-17 02:00:00,Damaged
2157,153147,97,4,6,2023-08-02 14:30:00,Customer Changed Mind
2158,194591,196,6,2,2024-10-07 07:30:00,Damaged
2159,135968,136,6,2,2023-02-03 15:45:00,Customer Changed Mind
2160,100711,103,4,2,2022-01-14 09:30:00,Customer Changed Mind
2161,143871,20,3,6,2023-04-03 23:30:00,Wrong Item
2162,122244,167,1,3,2022-08-31 16:45:00,Wrong Item
2163,133861,6,3,2,2022-12-26 17:00:00,Customer Changed Mind
2164,192741,142,2,2,2024-09-15 01:00:00,Damaged
2165,149607,73,1,3,2023-06-04 17:30:00,Customer Changed Mind
2166,131262,118,3,5,2022-12-19 15:15:00,Defective
2167,111371,160,4,4,2022-05-19 10:30:00,Damaged
2168,185188,11,4,3,2024-06-25 08:45:00,Defective
2169,118521,145,6,4,2022-07-13 22:00:00,Customer Changed Mind
2170,113084,73,8,1,2022-05-30 06:45:00,Defective
2171,167277,63,8,1,2023-12-05 19:00:00,Customer Changed Mind
2172,171359,189,1,2,2024-02-11 07:30:00,Defective
2173,187282,114,6,2,2024-07-18 04:15:00,Customer Changed Mind
2174,194028,192,7,2,2024-09-28 10:45:00,Wrong Item
2175,101051,7,2,2,2022-01-24 22:30:00,Defective
2176,174949,59,5,5,2024-02-25 17:00:00,Damaged
2177,151924,92,7,6,2023-07-21 20:45:00,Defective
2178,110161,126,4,1,2022-05-11 20:00:00,Defective
2179,165260,74,2,5,2023-11-22 18:45:00,Damaged
2180,159803,199,5,5,2023-09-28 22:30:00,Wrong Item
2181,153669,134,4,5,2023-07-22 01:00:00,Wrong Item
2182,162660,153,6,2,2023-10-25 16:45:00,Damaged
2183,105940,70,8,6,2022-03-25 20:45:00,Customer Changed Mind
2184,151667,152,4,2,2023-07-08 04:30:00,Customer Changed Mind
2185,183100,174,4,4,2024-05-27 14:45:00,Damaged
2186,193590,88,1,5,2024-09-09 21:15:00,Damaged
2187,155017,9,8,1,2023-08-25 02:00:00,Wrong Item
2188,180169,133,5,1,2024-05-11 02:00:00,Wrong Item
2189,143791,66,5,4,2023-04-23 03:30:00,Customer Changed Mind
2190,101285,72,5,2,2022-01-18 09:00:00,Damaged
2191,163648,30,2,1,2023-11-10 23:45:00,Defective
2192,112375,153,1,5,2022-05-25 21:30:00,Wrong Item
2193,199163,163,1,4,2024-11-06 22:30:00,Defective
2194,199914,141,3,6,2024-11-24 18:15:00,Wrong Item
2195,168069,142,8,1,2023-12-30 01:00:00,Defective
2196,114136,40,3,4,2022-06-23 05:45:00,Defective
2197,189941,76,3,5,2024-07-28 21:00:00,Damaged
2198,157830,129,8,1,2023-08-29 09:15:00,Customer Changed Mind
2199,172017,169,7,1,2024-02-08 04:00:00,Defective
2200,126290,43,5,3,2022-10-14 20:15:00,Wrong Item
2201,153663,189,1,5,2023-07-25 23:30:00,Customer Changed Mind
2202,148417,128,2,2,2023-06-12 08:00:00,Defective
2203,166850,184,1,5,2023-12-13 08:15:00,Defective
2204,130107,12,5,2,2022-12-02 14:30:00,Customer Changed Mind
2205,139078,119,6,6,2023-02-21 01:15:00,Damaged
2206,187471,92,6,1,2024-07-22 03:30:00,Defective
2207,137628,24,6,6,2023-02-13 22:45:00,Damaged
2208,151141,13,8,2,2023-07-12 17:00:00,Customer Changed Mind
2209,181922,10,8,5,2024-05-16 08:15:00,Wrong Item
2210,169328,23,8,5,2024-01-02 03:45:00,Damaged
2211,114254,38,6,2,2022-06-01 11:15:00,Customer Changed Mind
2212,154030,51,6,5,2023-08-14 19:15:00,Wrong Item
2213,135039,96,8,3,2023-01-13 23:30:00,Wrong Item
2214,154437,180,8,3,2023-07-28 01:00:00,Wrong Item
2215,157470,64,3,4,2023-09-08 15:15:00,Customer Changed Mind
2216,120880,151,2,3,2022-08-14 11:45:00,Wrong Item
2217,120850,42,3,6,2022-08-15 04:15:00,Customer Changed Mind
2218,146917,162,2,5,2023-05-23 17:00:00,Wrong Item
2219,111845,40,2,4,2022-05-05 09:00:00,Damaged
2220,124461,19,8,1,2022-09-21 19:00:00,Defective
2221,179736,108,8,3,2024-04-22 13:45:00,Defective
2222,142749,145,4,4,2023-04-14 07:00:00,Customer Changed Mind
2223,136015,75,5,6,2023-02-03 03:30:00,Wrong Item
2224,170824,142,4,1,2024-01-10 17:45:00,Damaged
2225,135988,71,3,6,2023-01-29 20:45:00,Defective
2226,125617,162,3,6,2022-10-23 20:00:00,Defective
2227,184453,120,2,6,2024-06-04 17:00:00,Damaged
2228,138953,175,8,3,2023-02-14 18:00:00,Customer Changed Mind
2229,154926,6,4,6,2023-08-16 03:15:00,Defective
2230,145883,115,6,2,2023-05-10 22:30:00,Damaged
2231,144752,40,1,4,2023-04-16 03:45:00,Damaged
2232,138829,78,1,2,2023-02-13 11:00:00,Defective
2233,111998,106,3,4,2022-05-22 23:15:00,Defective
2234,164736,24,3,2,2023-11-21 07:45:00,Damaged
2235,149090,198,8,5,2023-06-14 08:15:00,Damaged
2236,141294,128,4,5,2023-03-16 03:15:00,Damaged
2237,180589,41,7,5,2024-04-30 11:00:00,Customer Changed Mind
2238,116307,172,3,5,2022-07-10 20:30:00,Customer Changed Mind
2239,183779,97,8,3,2024-05-23 16:30:00,Wrong Item
2240,184340,198,2,1,2024-06-20 12:45:00,Wrong Item
2241,146793,190,1,5,2023-05-04 10:00:00,Wrong Item
2242,124070,193,1,2,2022-10-02 17:15:00,Wrong Item
2243,114141,100,1,2,2022-06-20 07:00:00,Wrong Item
2244,110793,85,7,6,2022-05-04 10:00:00,Customer Changed Mind
2245,160381,196,6,1,2023-10-06 23:00:00,Damaged
2246,125415,175,1,6,2022-09-30 17:30:00,Customer Changed Mind
2247,183444,5,6,4,2024-06-03 04:45:00,Customer Changed Mind
2248,100457,157,2,2,2022-01-21 18:00:00,Defective
2249,176955,126,4,4,2024-03-28 14:30:00,Defective
2250,193998,117,4,6,2024-09-07 03:15:00,Defective
2251,172710,32,1,3,2024-02-12 09:15:00,Customer Changed Mind
2252,162481,92,8,2,2023-10-29 20:00:00,Customer Changed Mind
2253,150000,1,7,5,2023-07-02 19:45:00,Customer Changed Mind
2254,172635,164,1,5,2024-02-19 14:30:00,Damaged
2255,106521,167,7,6,2022-04-05 22:00:00,Damaged
2256,165204,65,8,1,2023-11-14 04:45:00,Customer Changed Mind
2257,121367,92,1,2,2022-08-17 13:30:00,Damaged
2258,160073,35,2,4,2023-09-25 18:00:00,Wrong Item
2259,124127,80,1,3,2022-10-05 07:30:00,Damaged
2260,197120,129,1,6,2024-10-19 15:45:00,Customer Changed Mind
2261,116106,151,8,1,2022-07-01 18:15:00,Wrong Item
2262,129773,44,7,3,2022-11-12 03:00:00,Defective
2263,154527,53,1,1,2023-07-24 23:30:00,Customer Changed Mind
2264,140913,4,8,2,2023-03-20 04:00:00,Wrong Item
2265,176705,138,8,5,2024-03-16 00:00:00,Damaged
2266,136177,10,8,5,2023-02-08 20:00:00,Wrong Item
2267,104392,181,7,5,2022-03-12 17:45:00,Wrong Item
2268,145220,155,6,1,2023-05-07 00:45:00,Damaged
2269,132219,30,4,3,2022-12-11 14:30:00,Defective
2270,172847,83,1,4,2024-02-07 19:30:00,Defective
2271,118317,77,4,2,2022-07-15 19:00:00,Damaged
2272,195423,167,5,5,2024-09-22 23:30:00,Damaged
2273,187870,61,1,6,2024-07-23 07:15:00,Wrong Item
2274,136538,20,8,1,2023-02-11 14:15:00,Wrong Item
2275,194528,89,5,5,2024-09-21 15:45:00,Defective
2276,149098,76,7,3,2023-06-23 10:15:00,Defective
2277,198856,72,7,3,2024-11-19 17:45:00,Customer Changed Mind
2278,106485,84,4,5,2022-03-26 13:00:00,Damaged
2279,101376,94,7,6,2022-02-03 07:45:00,Wrong Item
2280,124287,8,5,2,2022-09-21 23:30:00,Customer Changed Mind
2281,116893,154,8,5,2022-07-07 23:00:00,Defective
2282,103603,24,4,4,2022-02-26 12:30:00,Customer Changed Mind
2283,127480,15,8,3,2022-11-06 05:45:00,Wrong Item
2284,172713,129,1,2,2024-02-15 10:00:00,Wrong Item
2285,199951,136,6,1,2024-11-11 03:30:00,Customer Changed Mind
2286,154528,156,8,2,2023-08-12 23:45:00,Wrong Item
2287,132241,11,3,2,2022-12-09 20:00:00,Wrong Item
2288,195704,29,3,3,2024-09-29 21:45:00,Damaged
2289,173616,120,8,1,2024-02-13 19:45:00,Wrong Item
2290,153931,104,4,5,2023-08-14 18:30:00,Customer Changed Mind
2291,124620,192,3,4,2022-10-02 10:45:00,Customer Changed Mind
2292,108917,27,6,2,2022-04-15 21:00:00,Customer Changed Mind
2293,164913,97,7,6,2023-11-12 04:00:00,Damaged
2294,117772,114,4,2,2022-07-14 02:45:00,Damaged
2295,193972,65,6,6,2024-10-01 20:45:00,Wrong Item
