FeedbackID,ProductID,RegionID,Rating,FeedbackDate,Comment
2966,62,4,1,2023-11-21,Fast delivery.
2967,98,1,4,2023-01-01,Poor packaging.
2968,90,5,4,2023-11-18,Not as described.
2969,7,3,2,2023-05-18,Good value for money.
2970,34,7,5,2023-04-25,Not as described.
2971,159,6,4,2023-12-12,Good value for money.
2972,141,6,3,2023-07-24,Not as described.
2973,137,4,4,2023-03-19,Not as described.
2974,9,2,2,2023-05-29,Poor packaging.
2975,147,4,3,2023-08-18,Exceeded expectations.
2976,154,4,3,2023-07-08,Not as described.
2977,180,1,4,2023-01-22,Exceeded expectations.
2978,15,4,2,2023-04-03,Not as described.
2979,189,2,1,2023-03-09,Great product!
2980,164,7,3,2023-01-23,Poor packaging.
2981,16,8,1,2023-10-26,Not as described.
2982,157,1,5,2023-09-25,Poor packaging.
2983,132,5,3,2023-12-18,Exceeded expectations.
2984,130,1,5,2023-11-06,Great product!
2985,196,5,1,2023-07-05,Fast delivery.
2986,75,1,5,2023-09-02,Exceeded expectations.
2987,32,8,2,2023-02-23,Good value for money.
2988,7,6,2,2023-08-13,Would not buy again.
2989,1,1,3,2023-08-14,Exceeded expectations.
2990,145,8,5,2023-10-24,Great product!
2991,22,6,4,2023-12-26,Not as described.
2992,69,8,4,2023-05-27,Would not buy again.
2993,46,8,3,2023-12-22,Exceeded expectations.
2994,51,7,5,2023-09-23,Fast delivery.
2995,142,7,1,2023-03-21,Poor packaging.
2996,185,1,4,2023-01-08,Poor packaging.
2997,107,4,3,2023-08-12,Good value for money.
2998,141,8,1,2023-08-23,Fast delivery.
2999,77,1,1,2023-08-05,Exceeded expectations.
3000,150,4,3,2023-10-09,Good value for money.
3001,67,5,3,2023-11-01,Fast delivery.
3002,200,4,4,2023-07-04,Would not buy again.
3003,52,3,1,2023-12-11,Exceeded expectations.
3004,175,6,4,2023-09-07,Good value for money.
3005,120,1,2,2023-05-23,Would not buy again.
3006,172,8,3,2023-02-06,Not as described.
3007,12,8,4,2023-08-28,Would not buy again.
3008,172,5,3,2023-06-14,Great product!
3009,57,4,1,2023-06-10,Good value for money.
3010,70,6,4,2023-05-03,Not as described.
3011,182,3,2,2023-12-11,Poor packaging.
3012,133,3,4,2023-07-14,Good value for money.
3013,111,6,2,2023-06-17,Fast delivery.
3014,18,8,1,2023-12-06,Exceeded expectations.
3015,19,5,4,2023-02-01,Great product!
3016,187,6,3,2023-02-15,Good value for money.
3017,79,1,2,2023-11-23,Great product!
3018,128,5,5,2023-03-03,Good value for money.
3019,119,4,4,2023-03-12,Good value for money.
3020,107,3,2,2023-11-28,Exceeded expectations.
3021,192,2,1,2023-09-23,Not as described.
3022,68,6,3,2023-05-20,Good value for money.
3023,161,8,5,2023-02-12,Great product!
3024,150,1,1,2023-03-10,Not as described.
3025,31,6,1,2023-01-13,Would not buy again.
3026,22,6,2,2023-03-21,Good value for money.
3027,84,3,5,2023-09-20,Poor packaging.
3028,102,1,1,2023-01-26,Good value for money.
3029,87,3,1,2023-08-09,Exceeded expectations.
3030,196,3,5,2023-06-27,Fast delivery.
3031,120,7,2,2023-02-06,Exceeded expectations.
3032,69,7,3,2023-01-18,Would not buy again.
3033,117,5,2,2023-04-12,Good value for money.
3034,118,8,4,2023-12-18,Not as described.
3035,101,8,1,2023-01-01,Exceeded expectations.
3036,124,8,5,2023-07-15,Fast delivery.
3037,4,8,5,2023-09-27,Fast delivery.
3038,7,2,5,2023-10-14,Exceeded expectations.
3039,150,2,1,2023-05-11,Would not buy again.
3040,78,4,1,2023-01-19,Not as described.
3041,45,3,4,2023-01-18,Good value for money.
3042,71,1,4,2023-11-01,Good value for money.
3043,169,2,2,2023-08-04,Fast delivery.
3044,15,2,3,2023-04-29,Not as described.
3045,37,2,4,2023-03-13,Poor packaging.
3046,200,3,2,2023-03-25,Poor packaging.
3047,132,7,2,2023-03-07,Poor packaging.
3048,171,4,1,2023-11-07,Fast delivery.
3049,117,4,5,2023-07-08,Good value for money.
3050,113,7,3,2023-09-04,Poor packaging.
3051,137,5,5,2023-09-23,Would not buy again.
3052,80,6,3,2023-03-27,Not as described.
3053,111,1,3,2023-07-30,Poor packaging.
3054,56,7,3,2023-04-13,Great product!
3055,32,7,1,2023-11-19,Exceeded expectations.
3056,71,8,4,2023-12-04,Exceeded expectations.
3057,199,2,1,2023-04-16,Not as described.
3058,43,4,3,2023-08-17,Poor packaging.
3059,130,6,1,2023-12-04,Great product!
3060,197,6,3,2023-12-24,Poor packaging.
3061,47,2,3,2023-07-10,Good value for money.
3062,32,8,1,2023-08-16,Not as described.
3063,97,1,2,2023-10-18,Great product!
3064,93,7,5,2023-03-01,Not as described.
3065,108,6,3,2023-09-13,Good value for money.
3066,12,1,5,2023-04-06,Good value for money.
3067,24,8,2,2023-06-16,Great product!
3068,134,3,1,2023-05-06,Poor packaging.
3069,179,4,4,2023-08-09,Great product!
3070,194,5,4,2023-02-28,Not as described.
3071,113,6,3,2023-05-02,Good value for money.
3072,198,7,1,2023-07-29,Exceeded expectations.
3073,64,8,2,2023-12-30,Great product!
3074,15,3,4,2023-05-24,Exceeded expectations.
3075,10,3,3,2023-07-02,Poor packaging.
3076,50,8,3,2023-12-04,Would not buy again.
3077,57,5,1,2023-08-14,Poor packaging.
3078,162,8,2,2023-12-25,Would not buy again.
3079,153,1,4,2023-08-23,Not as described.
3080,73,7,2,2023-09-23,Great product!
3081,15,4,3,2023-07-26,Not as described.
3082,164,8,4,2023-10-18,Not as described.
3083,173,5,5,2023-06-09,Fast delivery.
3084,131,3,3,2023-10-26,Not as described.
3085,36,1,1,2023-07-04,Exceeded expectations.
3086,14,5,2,2023-09-28,Great product!
3087,126,8,2,2023-05-06,Good value for money.
3088,158,3,1,2023-01-01,Would not buy again.
3089,168,8,3,2023-04-25,Poor packaging.
3090,196,5,4,2023-12-19,Fast delivery.
3091,26,5,3,2023-05-03,Poor packaging.
3092,127,7,3,2023-12-09,Great product!
3093,48,1,3,2023-03-04,Would not buy again.
3094,130,8,5,2023-10-29,Fast delivery.
3095,177,3,5,2023-10-08,Fast delivery.
3096,159,4,5,2023-03-17,Great product!
3097,117,2,4,2023-04-13,Not as described.
3098,118,8,4,2023-12-30,Exceeded expectations.
3099,50,3,2,2023-08-15,Good value for money.
3100,102,2,1,2023-09-24,Great product!
3101,125,5,5,2023-12-14,Poor packaging.
3102,157,8,4,2023-11-12,Good value for money.
3103,159,7,4,2023-03-02,Fast delivery.
3104,146,4,4,2023-10-17,Fast delivery.
3105,152,4,1,2023-11-17,Would not buy again.
3106,86,1,4,2023-02-28,Not as described.
3107,65,5,5,2023-07-29,Fast delivery.
3108,10,2,5,2023-04-18,Good value for money.
3109,74,1,1,2023-10-22,Great product!
3110,135,7,5,2023-05-04,Fast delivery.
3111,46,7,3,2023-10-21,Poor packaging.
3112,113,6,4,2023-02-15,Fast delivery.
3113,158,2,3,2023-05-12,Great product!
3114,94,7,4,2023-11-22,Good value for money.
3115,87,2,5,2023-08-22,Fast delivery.
3116,141,4,1,2023-01-03,Not as described.
3117,191,6,3,2023-02-12,Exceeded expectations.
3118,112,5,5,2023-08-30,Fast delivery.
3119,191,6,3,2023-08-10,Poor packaging.
3120,154,8,2,2023-04-25,Exceeded expectations.
3121,7,8,3,2023-08-06,Great product!
3122,177,3,5,2023-04-14,Not as described.
3123,172,1,5,2023-08-05,Exceeded expectations.
3124,177,7,1,2023-09-11,Fast delivery.
3125,164,7,1,2023-12-24,Not as described.
3126,122,7,1,2023-07-28,Great product!
3127,108,6,1,2023-08-25,Would not buy again.
3128,139,7,4,2023-06-09,Exceeded expectations.
3129,25,3,2,2023-04-13,Good value for money.
3130,88,5,2,2023-06-12,Good value for money.
3131,10,7,5,2023-07-07,Would not buy again.
3132,85,3,5,2023-05-02,Not as described.
3133,174,4,2,2023-08-30,Great product!
3134,148,6,1,2023-03-08,Good value for money.
3135,181,4,5,2023-10-16,Good value for money.
3136,135,8,3,2023-07-14,Exceeded expectations.
3137,78,6,2,2023-04-12,Great product!
3138,186,1,2,2023-08-22,Fast delivery.
3139,108,8,5,2023-11-04,Exceeded expectations.
3140,177,7,1,2023-04-17,Not as described.
3141,93,6,2,2023-07-28,Fast delivery.
3142,65,4,2,2023-02-23,Poor packaging.
3143,111,7,5,2023-09-03,Great product!
3144,6,5,4,2023-05-16,Exceeded expectations.
3145,181,2,3,2023-08-16,Exceeded expectations.
3146,154,1,1,2023-03-31,Good value for money.
3147,82,6,3,2023-04-08,Great product!
3148,177,8,3,2023-05-23,Great product!
3149,81,6,5,2023-10-08,Poor packaging.
3150,45,1,4,2023-04-21,Great product!
3151,159,1,5,2023-05-06,Exceeded expectations.
3152,2,1,1,2023-05-19,Poor packaging.
3153,20,5,5,2023-09-05,Great product!
3154,77,2,3,2023-01-08,Not as described.
3155,25,4,5,2023-08-31,Good value for money.
3156,121,3,4,2023-08-14,Would not buy again.
3157,170,6,2,2023-05-02,Fast delivery.
3158,155,1,3,2023-12-10,Not as described.
3159,158,5,2,2023-09-06,Would not buy again.
3160,160,8,4,2023-11-05,Good value for money.
3161,158,2,3,2023-10-16,Poor packaging.
3162,11,3,2,2023-06-02,Fast delivery.
3163,149,6,2,2023-10-11,Exceeded expectations.
3164,97,3,1,2023-10-14,Good value for money.
3165,103,8,4,2023-10-26,Great product!
3166,74,1,1,2023-06-03,Exceeded expectations.
3167,31,7,5,2023-05-25,Not as described.
3168,158,7,2,2023-11-21,Would not buy again.
3169,145,7,5,2023-06-19,Not as described.
3170,166,5,5,2023-08-08,Good value for money.
3171,85,4,2,2023-12-25,Poor packaging.
3172,2,3,1,2023-11-09,Exceeded expectations.
3173,17,4,1,2023-06-15,Exceeded expectations.
3174,42,2,4,2023-01-08,Would not buy again.
3175,8,4,4,2023-05-04,Not as described.
3176,104,4,1,2023-08-25,Poor packaging.
3177,122,5,1,2023-11-06,Fast delivery.
3178,8,4,3,2023-09-22,Would not buy again.
3179,162,2,4,2023-07-27,Poor packaging.
3180,183,3,2,2023-03-06,Fast delivery.
3181,50,4,1,2023-07-31,Good value for money.
3182,4,4,1,2023-03-21,Poor packaging.
3183,24,3,4,2023-01-05,Fast delivery.
3184,77,2,5,2023-07-21,Fast delivery.
3185,104,2,1,2023-04-21,Great product!
3186,45,1,1,2023-10-19,Exceeded expectations.
3187,135,1,1,2023-09-22,Great product!
3188,98,5,4,2023-07-16,Not as described.
3189,158,7,3,2023-03-08,Good value for money.
3190,185,2,1,2023-09-10,Great product!
3191,138,8,4,2023-11-06,Good value for money.
3192,72,7,2,2023-07-14,Good value for money.
3193,131,3,5,2023-09-06,Not as described.
3194,169,8,5,2023-05-22,Great product!
3195,127,2,3,2023-03-03,Good value for money.
3196,33,3,3,2023-07-07,Great product!
3197,20,1,3,2023-02-24,Not as described.
3198,29,8,3,2023-01-23,Poor packaging.
3199,108,7,5,2023-11-11,Exceeded expectations.
3200,165,3,1,2023-03-13,Fast delivery.
3201,109,1,1,2023-11-27,Poor packaging.
3202,30,7,4,2023-03-28,Good value for money.
3203,28,6,2,2023-04-15,Exceeded expectations.
3204,61,5,5,2023-02-10,Great product!
3205,200,4,3,2023-11-24,Poor packaging.
3206,27,5,1,2023-03-02,Fast delivery.
3207,183,1,4,2023-04-20,Great product!
3208,121,1,5,2023-06-16,Great product!
3209,136,1,2,2023-12-06,Great product!
3210,98,3,2,2023-08-18,Not as described.
3211,134,5,2,2023-07-08,Exceeded expectations.
3212,50,1,3,2023-12-21,Exceeded expectations.
3213,73,5,5,2023-08-03,Good value for money.
3214,149,4,2,2023-01-12,Would not buy again.
3215,8,1,2,2023-11-18,Exceeded expectations.
3216,118,1,4,2023-08-10,Not as described.
3217,32,5,1,2023-05-22,Would not buy again.
3218,39,3,5,2023-05-03,Poor packaging.
3219,53,1,4,2023-07-30,Great product!
3220,192,2,2,2023-04-20,Poor packaging.
3221,103,3,2,2023-01-07,Exceeded expectations.
3222,141,3,3,2023-10-19,Fast delivery.
3223,156,8,4,2023-08-04,Fast delivery.
3224,42,8,4,2023-04-02,Great product!
3225,76,6,5,2023-08-02,Fast delivery.
3226,125,1,5,2023-02-15,Great product!
3227,43,5,5,2023-06-29,Good value for money.
3228,48,5,2,2023-05-27,Not as described.
3229,144,1,4,2023-02-05,Poor packaging.
3230,47,5,3,2023-01-06,Exceeded expectations.
3231,181,1,3,2023-06-28,Exceeded expectations.
3232,179,8,1,2023-07-18,Great product!
3233,171,7,5,2023-05-12,Poor packaging.
3234,103,6,2,2023-12-03,Not as described.
3235,62,8,4,2023-01-28,Would not buy again.
3236,167,7,4,2023-06-23,Not as described.
3237,2,6,4,2023-11-29,Good value for money.
3238,132,7,3,2023-02-06,Great product!
3239,32,5,4,2023-08-02,Not as described.
3240,149,7,1,2023-01-30,Exceeded expectations.
3241,89,2,5,2023-11-03,Fast delivery.
3242,138,8,4,2023-02-21,Poor packaging.
3243,71,5,4,2023-02-17,Not as described.
3244,10,4,5,2023-07-24,Great product!
3245,172,3,2,2023-09-02,Exceeded expectations.
3246,129,7,3,2023-01-16,Exceeded expectations.
3247,177,8,4,2023-11-18,Fast delivery.
3248,176,3,3,2023-06-03,Would not buy again.
3249,166,1,4,2023-02-08,Exceeded expectations.
3250,49,1,5,2023-09-20,Not as described.
3251,77,1,2,2023-04-08,Not as described.
3252,92,8,5,2023-11-25,Good value for money.
3253,113,2,3,2023-02-10,Fast delivery.
3254,189,8,2,2023-11-14,Poor packaging.
3255,52,4,3,2023-03-19,Fast delivery.
3256,81,3,3,2023-05-23,Good value for money.
3257,23,3,2,2023-02-05,Not as described.
3258,101,5,2,2023-11-03,Would not buy again.
3259,99,4,5,2023-02-13,Great product!
3260,183,7,4,2023-08-16,Fast delivery.
3261,51,1,4,2023-11-26,Great product!
3262,7,1,1,2023-07-19,Not as described.
3263,128,1,3,2023-11-03,Exceeded expectations.
3264,140,1,2,2023-10-14,Exceeded expectations.
3265,158,1,2,2023-01-27,Poor packaging.
3266,1,6,3,2023-07-15,Good value for money.
3267,188,2,3,2023-01-28,Exceeded expectations.
3268,3,1,1,2023-01-30,Good value for money.
3269,131,6,2,2023-08-29,Not as described.
3270,196,7,1,2023-06-06,Good value for money.
3271,118,4,4,2023-03-08,Good value for money.
3272,34,6,1,2023-05-30,Not as described.
3273,18,2,5,2023-03-12,Good value for money.
3274,107,7,1,2023-05-24,Good value for money.
3275,23,5,5,2023-05-08,Would not buy again.
3276,123,5,4,2023-04-14,Poor packaging.
3277,147,4,5,2023-06-17,Exceeded expectations.
3278,82,8,4,2023-09-02,Poor packaging.
3279,170,6,5,2023-09-09,Good value for money.
3280,10,4,4,2023-07-06,Exceeded expectations.
3281,197,5,2,2023-07-07,Good value for money.
3282,81,3,3,2023-02-17,Poor packaging.
3283,24,2,1,2023-07-04,Exceeded expectations.
3284,172,4,2,2023-10-30,Exceeded expectations.
3285,133,1,2,2023-12-15,Great product!
3286,171,8,1,2023-10-12,Great product!
3287,46,3,5,2023-09-18,Poor packaging.
3288,145,8,1,2023-03-08,Good value for money.
3289,164,6,5,2023-09-15,Good value for money.
3290,195,8,3,2023-09-17,Great product!
3291,2,5,1,2023-08-11,Poor packaging.
3292,95,5,1,2023-10-06,Poor packaging.
3293,67,8,5,2023-03-13,Good value for money.
3294,48,6,2,2023-05-03,Not as described.
3295,158,1,2,2023-07-31,Great product!
3296,102,1,5,2023-03-16,Not as described.
3297,193,8,4,2023-03-19,Poor packaging.
3298,102,1,2,2023-11-26,Would not buy again.
3299,130,7,3,2023-10-03,Good value for money.
3300,58,7,3,2023-06-13,Fast delivery.
3301,44,4,4,2023-02-15,Great product!
3302,102,2,2,2023-01-13,Great product!
3303,160,7,3,2023-01-24,Great product!
3304,5,5,4,2023-09-06,Would not buy again.
3305,33,3,1,2023-02-12,Fast delivery.
3306,82,5,2,2023-11-02,Not as described.
3307,90,5,4,2023-08-06,Good value for money.
3308,130,3,4,2023-08-17,Exceeded expectations.
3309,92,5,4,2023-04-26,Fast delivery.
3310,183,7,5,2023-07-26,Poor packaging.
3311,148,1,1,2023-01-16,Would not buy again.
3312,162,8,2,2023-10-07,Not as described.
3313,27,8,4,2023-06-06,Not as described.
3314,72,1,2,2023-01-03,Not as described.
3315,60,5,5,2023-07-25,Great product!
3316,31,4,4,2023-05-30,Poor packaging.
3317,169,3,1,2023-12-03,Poor packaging.
3318,3,1,5,2023-06-12,Exceeded expectations.
3319,93,1,3,2023-11-08,Fast delivery.
3320,99,6,3,2023-12-14,Great product!
3321,47,6,2,2023-03-12,Great product!
3322,17,1,4,2023-07-09,Exceeded expectations.
3323,141,4,2,2023-10-28,Good value for money.
3324,178,5,2,2023-03-13,Not as described.
3325,106,7,1,2023-05-18,Poor packaging.
3326,64,5,3,2023-03-29,Would not buy again.
3327,48,1,4,2023-06-09,Not as described.
3328,188,3,5,2023-03-10,Exceeded expectations.
3329,22,5,2,2023-03-24,Great product!
3330,79,5,4,2023-08-30,Good value for money.
3331,178,6,5,2023-07-18,Good value for money.
3332,190,2,1,2023-03-10,Good value for money.
3333,168,6,5,2023-10-26,Poor packaging.
3334,111,1,5,2023-08-15,Great product!
3335,193,8,4,2023-04-17,Exceeded expectations.
3336,200,4,5,2023-04-14,Would not buy again.
3337,125,2,2,2023-11-06,Good value for money.
3338,88,6,5,2023-07-10,Exceeded expectations.
3339,150,2,3,2023-07-10,Exceeded expectations.
3340,130,7,1,2023-10-31,Fast delivery.
3341,154,2,4,2023-02-28,Poor packaging.
3342,158,7,2,2023-04-20,Exceeded expectations.
3343,93,1,2,2023-03-15,Poor packaging.
3344,75,2,5,2023-07-09,Exceeded expectations.
3345,40,8,5,2023-03-06,Great product!
3346,52,1,3,2023-06-30,Exceeded expectations.
3347,175,8,2,2023-08-10,Great product!
3348,179,8,4,2023-04-27,Poor packaging.
3349,143,8,5,2023-04-16,Great product!
3350,33,1,5,2023-11-03,Exceeded expectations.
3351,148,8,2,2023-01-05,Good value for money.
3352,6,3,2,2023-04-17,Not as described.
3353,200,5,4,2023-02-15,Not as described.
3354,118,4,2,2023-06-15,Great product!
3355,138,1,4,2023-04-17,Exceeded expectations.
3356,151,1,5,2023-08-31,Good value for money.
3357,46,5,5,2023-10-30,Great product!
3358,182,8,1,2023-08-16,Great product!
3359,185,3,5,2023-03-10,Would not buy again.
3360,175,7,2,2023-08-25,Exceeded expectations.
3361,2,4,5,2023-02-16,Great product!
3362,61,3,5,2023-12-30,Exceeded expectations.
3363,14,1,4,2023-12-06,Exceeded expectations.
3364,87,3,2,2023-08-14,Fast delivery.
3365,104,7,4,2023-02-11,Fast delivery.
3366,118,1,3,2023-02-16,Not as described.
3367,50,1,3,2023-06-17,Fast delivery.
3368,167,3,5,2023-09-22,Poor packaging.
3369,29,2,3,2023-05-12,Not as described.
3370,190,6,2,2023-04-08,Good value for money.
3371,17,6,1,2023-07-25,Fast delivery.
3372,56,3,3,2023-05-29,Would not buy again.
3373,178,8,1,2023-10-24,Poor packaging.
3374,113,5,3,2023-08-21,Great product!
3375,172,2,4,2023-03-11,Great product!
3376,27,6,2,2023-12-17,Great product!
3377,149,7,4,2023-03-03,Would not buy again.
3378,193,8,3,2023-05-19,Not as described.
3379,4,4,2,2023-10-26,Great product!
3380,18,2,1,2023-04-23,Great product!
3381,147,3,1,2023-02-13,Poor packaging.
3382,199,8,2,2023-03-02,Poor packaging.
3383,148,3,2,2023-12-04,Poor packaging.
3384,18,7,3,2023-12-06,Exceeded expectations.
3385,139,3,1,2023-12-29,Fast delivery.
3386,66,7,3,2023-04-04,Would not buy again.
3387,109,1,5,2023-02-11,Good value for money.
3388,192,6,1,2023-06-04,Not as described.
3389,56,8,2,2023-03-21,Poor packaging.
3390,86,7,4,2023-12-30,Not as described.
3391,74,2,5,2023-10-13,Poor packaging.
3392,24,8,4,2023-08-13,Great product!
3393,27,4,4,2023-03-28,Exceeded expectations.
3394,128,4,4,2023-02-23,Fast delivery.
3395,182,8,4,2023-11-23,Fast delivery.
3396,188,6,5,2023-08-28,Good value for money.
3397,79,1,5,2023-03-22,Would not buy again.
3398,16,2,2,2023-07-21,Poor packaging.
3399,147,2,1,2023-06-18,Exceeded expectations.
3400,109,5,5,2023-06-26,Poor packaging.
3401,29,2,3,2023-05-02,Good value for money.
3402,166,2,1,2023-11-12,Good value for money.
3403,18,6,1,2023-11-22,Exceeded expectations.
3404,145,4,1,2023-04-09,Would not buy again.
3405,24,4,3,2023-06-13,Poor packaging.
3406,130,8,4,2023-05-29,Not as described.
3407,76,3,4,2023-10-29,Not as described.
3408,157,8,1,2023-11-19,Fast delivery.
3409,186,7,5,2023-12-08,Poor packaging.
3410,26,5,2,2023-01-28,Good value for money.
3411,144,3,4,2023-09-21,Exceeded expectations.
3412,116,4,5,2023-03-18,Poor packaging.
3413,93,4,5,2023-02-08,Poor packaging.
3414,194,5,3,2023-06-23,Would not buy again.
3415,112,7,5,2023-08-15,Great product!
3416,109,1,5,2023-03-29,Exceeded expectations.
3417,192,1,1,2023-02-02,Great product!
3418,185,3,5,2023-07-04,Good value for money.
3419,45,3,4,2023-04-21,Would not buy again.
3420,48,4,5,2023-12-15,Good value for money.
3421,93,6,4,2023-11-21,Poor packaging.
3422,199,2,2,2023-05-25,Poor packaging.
3423,148,1,1,2023-07-17,Great product!
3424,108,8,2,2023-11-17,Would not buy again.
3425,40,6,1,2023-10-15,Exceeded expectations.
3426,146,5,1,2023-12-07,Exceeded expectations.
3427,125,1,1,2023-10-26,Good value for money.
3428,99,2,5,2023-02-12,Not as described.
3429,11,2,2,2023-11-17,Fast delivery.
3430,23,7,2,2023-11-02,Poor packaging.
3431,178,1,4,2023-07-15,Good value for money.
3432,14,1,1,2023-12-24,Not as described.
3433,7,8,2,2023-07-15,Great product!
3434,159,2,4,2023-07-02,Great product!
3435,27,6,2,2023-09-19,Fast delivery.
3436,120,1,3,2023-06-28,Exceeded expectations.
3437,15,5,2,2023-10-18,Poor packaging.
3438,200,6,4,2023-08-01,Good value for money.
3439,161,3,4,2023-10-07,Poor packaging.
3440,182,4,3,2023-11-09,Fast delivery.
3441,44,1,3,2023-01-08,Not as described.
3442,175,6,2,2023-04-07,Great product!
